DamID,PlacentaID,PhotoID,LZ_void_area_px,LZ_tissue_area_px,LZ_total_area_px,LZ_total_area_mm2,JZ_void_area_px,JZ_tissue_area_px,JZ_total_area_px,JZ_total_area_mm2,fetal_placenta_total_area_mm2,pct_void_LZ,pct_tissue_LZ,pct_void_JZ,pct_tissue_LZ,LZ_perimeter_px,LZ_perimeter_mm,JZ_perimeter_px,JZ_perimenter_mm,LZ_JZ_junction_px,LZ_JZ_junction_mm,,,,,,,,,
126,F,1,362222.375,2533837.375,2896059.75,2.27339532,206578.5,668988.5,875567,0.687316593,2.960711912,12.50742064,87.49257936,23.59368272,76.40631728,24770,43.89244,30936.75,54.819921,7428.5,13.163302,,,,,,,,,
126,F,2,361946.875,2225608.875,2587555.75,2.031220914,320696.625,870493,1191189.625,0.935079091,2.966300004,13.98798364,86.01201636,26.92238232,73.07761768,21708.75,38.467905,33332,59.064304,7537,13.355564,,,,,,,,,
126,F,3,358422,2360538.5,2718960.5,2.134373117,242172,698901.125,941073.125,0.738738639,2.873111755,13.18231729,86.81768271,25.73360067,74.26639933,23124.875,40.9772785,32482.5,57.55899,7539.375,13.3597725,,,,,,,,,
126,F,4,315686.5,2327434.875,2643121.375,2.074839707,257631.375,814373.875,1072005.25,0.841519833,2.91635954,11.94370047,88.05629953,24.03265982,75.96734018,23020.125,40.7916615,32290,57.21788,7856.75,13.922161,,,,,,,,,
126,G,1,354779.75,1908668.375,2263448.125,1.776797724,303875.125,878763,1182638.125,0.928366198,2.705163922,15.67430444,84.32569556,25.69468365,74.30531635,24072.875,42.6571345,25510.5,45.204606,6777.25,12.009287,,,,,,,,,
126,G,2,342242.75,1849147.125,2191389.875,1.720232286,293546.875,932474.375,1226021.25,0.962421777,2.682654063,15.61761117,84.38238883,23.94304952,76.05695048,22134.5,39.222334,26793,47.477196,7009.25,12.420391,,,,,,,,,
126,G,3,307582.125,1789206.125,2096788.25,1.645970389,333824.5,985761.25,1319585.75,1.035869535,2.681839925,14.66920301,85.33079699,25.29767391,74.70232609,22097.375,39.1565485,31223.25,55.327599,7676.625,13.6029795,,,,,,,,,
126,G,4,351090,1786833.5,2137923.5,1.678261396,313900.25,932440.875,1246341.125,0.978372798,2.656634194,16.42200949,83.57799051,25.18574118,74.81425882,23297.5,41.28317,32256.75,57.158961,8491.75,15.047381,,,,,,,,,
126,I,1,314520,899850,1214370,0.953275593,631750,1011400,1643150,1.289866177,2.24314177,25.9,74.1,38.448,61.552,23606,41.829832,30457.25,53.970247,5537.8,9.8129816,,,,,,,,,
126,I,2,421220,1143900,1565120,1.22861294,477240,830240,1307480,1.02636657,2.25497951,26.914,73.086,36.501,63.499,28996,51.380912,30883.75,54.726005,5691.8,10.0858696,,,,,,,,,
126,I,3,246640,1518000,1764640,1.385235341,384110,946380,1330490,1.044429328,2.429664669,13.977,86.023,28.87,71.13,21120,37.42464,33305.25,59.016903,6589.9,11.6773028,,,,,,,,,
126,I,4,405020,1408600,1813620,1.423684446,509940,891920,1401860,1.100454493,2.524138938,22.333,77.667,36.376,63.624,27960,49.54512,32887,58.275764,6144.3,10.8876996,,,,,,,,,
127,A,1,488847.625,1394132.5,1882980.125,1.478131866,449350.25,770981,1220331.25,0.95795515,2.436087016,25.96137997,74.03862003,36.82198993,63.17801007,26881.75,47.634461,39002.75,69.112873,5595,9.91434,,,,,,,,,
127,A,2,487970,1250600,1738570,1.364770496,241040,553520,794560,0.623726422,1.988496917,28.067,71.933,30.336,69.664,24979,44.262788,43717.25,77.466967,7540.5,13.361766,,,,,,,,,
127,A,3,517400,1459200,1976600,1.551623094,120550,372250,492800,0.386846029,1.938469122,26.176,73.824,24.463,75.537,32113,56.904236,42223.5,74.820042,6174.5,10.941214,,,,,,,,,
127,A,4,472880,1469400,1942280,1.524682031,259740,553200,812940,0.638154648,2.162836679,24.347,75.653,31.951,68.049,33461,59.292892,33906.5,60.082318,8569.6,15.1853312,,,,,,,,,
127,C,1,486360,1975600,2461960,1.932628752,227700,523270,750970,0.589508446,2.522137198,19.755,80.245,30.32,69.68,24735,43.83042,22018,39.015896,5775.3,10.2338316,,,,,,,,,
127,C,2,503410,1813600,2317010,1.818843582,234640,593010,827650,0.649701939,2.468545521,21.727,78.273,28.35,71.65,24271,43.008212,28290.75,50.131209,5932,10.511504,,,,,,,,,
127,C,3,426110,1861900,2288010,1.796078698,266280,675310,941590,0.739144384,2.535223082,18.624,81.376,28.28,71.72,24060,42.63432,29938.25,53.050579,6180.5,10.951846,,,,,,,,,
127,C,4,385990,1842400,2228390,1.749277236,275990,722580,998570,0.783873456,2.533150692,17.321,82.679,27.639,72.361,23498,41.638456,27480.75,48.695889,6499.4,11.5169368,,,,,,,,,
127,D,1,239071.75,1704084.375,1943156.125,1.525369786,321620,830970,1152590,0.90477854,2.430148325,12.30327028,87.69672972,27.904,72.096,17168.25,30.422139,26801,47.491372,6566.625,11.6360595,,,,,,,,,
127,D,2,280340,1674800,1955140,1.534777079,424190,1010700,1434890,1.12638291,2.66115999,14.339,85.661,29.563,70.437,26878,47.627816,39873,70.654956,7924.8,14.0427456,,,,,,,,,
127,D,3,126480,1952600,2079080,1.632069484,245040,874100,1119140,0.878520423,2.510589907,6.0835,93.9165,21.895,78.105,15882,28.142904,40828.75,72.348545,5958.5,10.558462,,,,,,,,,
127,D,4,186680,1657000,1843680,1.447281425,392520,1186400,1578920,1.239445884,2.68672731,10.126,89.874,24.86,75.14,16843,29.845796,30987.25,54.909407,6393.8,11.3298136,,,,,,,,,
127,E,1,286250,1368500,1654750,1.298972131,531191.875,885129,1416320.875,1.111806222,2.410778353,17.299,82.701,37.5050516,62.4949484,15185,26.90782,21437.5,37.98725,4179.75,7.406517,,,,,,,,,
127,E,2,308954.25,1568544.375,1877498.625,1.473828911,255249.5,548621.5,803871,0.63103552,2.10486443,16.45563123,83.54436877,31.75254487,68.24745513,18485.5,32.756306,32630.75,57.821689,5686.25,10.076035,,,,,,,,,
127,E,3,233673.125,1633737.125,1867410.25,1.465909577,204956.75,552436,757392.75,0.594550279,2.060459856,12.51321851,87.48678149,27.06082808,72.93917192,20736.75,36.745521,28883.75,51.182005,6438.125,11.4083575,,,,,,,,,
127,E,4,279039.875,1597396.375,1876436.25,1.472994951,186813.625,467765.75,654579.375,0.513842191,1.986837142,14.87073568,85.12926432,28.53949149,71.46050851,20041.75,35.513981,30033.75,53.219805,6299.375,11.1624925,,,,,,,,,
127,G,1,603204.625,3069109.875,3672314.5,2.882752193,184192.25,643980.875,828173.125,0.65011259,3.532864784,16.42573437,83.57426563,22.24079054,77.75920946,31119.125,55.1430895,26610.25,47.153363,7402.875,13.1178945,,,,,,,,,
127,G,2,370360,2455900,2826260,2.218602795,356110,1149800,1505910,1.182133326,3.400736121,13.104,86.896,23.648,76.352,27910,49.45652,45112,79.938464,12206,21.629032,,,,,,,,,
127,G,3,419784.125,2676543.875,3096328,2.430605095,225891.375,979544.125,1205435.5,0.946262046,3.37686714,13.55748244,86.44251756,18.73939958,81.26060042,23762.25,42.106707,41912.25,74.268507,9902.75,17.547673,,,,,,,,,
127,G,4,291558.75,2829668.5,3121227.25,2.450150906,371100,1289800,1660900,1.303799856,3.753950763,9.341157392,90.65884261,22.343,77.657,22912.5,40.60095,34769.5,61.611554,8824.3,15.6366596,,,,,,,,,
130,A,1,517810,1773400,2291210,1.798590685,387120,803250,1190370,0.934435689,2.733026374,22.6,77.4,32.521,67.479,25266,44.771352,37198.5,65.915742,7219.5,12.792954,,,,,,,,,
130,A,2,521770,1900300,2422070,1.901315262,393610,806230,1199840,0.941869601,2.843184862,21.542,78.458,32.805,67.195,21538,38.165336,29439.75,52.167237,5568,9.866496,,,,,,,,,
130,A,3,482530,1896800,2379330,1.867764533,305670,762180,1067850,0.838257979,2.706022511,20.28,79.72,28.625,71.375,26004,46.079088,35008.5,62.035062,7929.6,14.0512512,,,,,,,,,
130,A,4,497630,2021400,2519030,1.977428474,318530,784160,1102690,0.865607239,2.843035713,19.755,80.245,28.886,71.114,27016,47.872352,35935.5,63.677706,8072.9,14.3051788,,,,,,,,,
130,D,1,240220,1590500,1830720,1.437107877,616160,1573100,2189260,1.718560343,3.15566822,13.122,86.878,28.145,71.855,19907,35.275204,57174,101.312328,7377.5,13.07293,,,,,,,,,
130,D,2,265828.125,1816562.875,2082391,1.634668605,438961.75,1301151.75,1740113.5,1.365982137,3.000650742,12.7655241,87.2344759,25.22604129,74.77395871,21945.125,38.8867615,33944.5,60.149654,8752.75,15.509873,,,,,,,,,
130,D,3,271937.25,2120726.75,2392664,1.878231669,323890.25,1025469.25,1349359.5,1.05924181,2.937473479,11.36545917,88.63454083,24.00325858,75.99674142,19825.875,35.1314505,37864.5,67.095894,8400.25,14.885243,,,,,,,,,
130,D,4,164588,2267122.125,2431710.125,1.908882721,401520,1146649.75,1548169.75,1.215307061,3.124189782,6.768405424,93.23159458,25.93514051,74.06485949,19074.125,33.7993495,31766.25,56.289795,8233.25,14.589319,,,,,,,,,
130,E,1,234763.75,1985928.75,2220692.5,1.74323473,238380,1031300,1269680,0.996693721,2.739928451,10.57164601,89.42835399,18.775,81.225,21006.75,37.223961,34853.75,61.760845,7422.5,13.15267,,,,,,,,,
130,E,2,231230.5,2065634.5,2296865,1.803029838,289120,1015400,1304520,1.024042982,2.827072819,10.06722206,89.93277794,22.162,77.838,18418.625,32.6378035,27649,48.994028,6681.3,11.8392636,,,,,,,,,
130,E,3,217659.75,2074089.625,2291749.375,1.799014092,272080,1015900,1287980,1.011059148,2.81007324,9.497537225,90.50246278,21.124,78.876,17030.125,30.1773815,30724,54.442928,6676.5,11.830758,,,,,,,,,
130,E,4,208881,1867972.375,2076853.375,1.630321592,323070,1210500,1533570,1.203846316,2.834167908,10.05757087,89.94242913,21.067,78.933,16737.5,29.65885,29268.25,51.863339,6409.5,11.357634,,,,,,,,,
130,G,1,193334.75,1776899.5,1970234.25,1.546626005,158559.25,836711.75,995271,0.781283754,2.327909759,9.812779876,90.18722012,15.93126395,84.06873605,14920.5,26.439126,20511.5,36.346378,5536.25,9.810235,,,,,,,,,
130,G,2,170401.625,1830277.125,2000678.75,1.570524816,150327.5,875810.5,1026138,0.805514225,2.376039041,8.517190728,91.48280927,14.64983267,85.35016733,14862.875,26.3370145,23686,41.971592,5887.75,10.433093,,,,,,,,,
130,G,3,120839.375,1196961.125,1317800.5,1.034468121,166080,965280,1131360,0.888113075,1.922581196,9.169777595,90.83022241,14.68,85.32,12272.75,21.747313,20034.75,35.501577,5201.6,9.2172352,,,,,,,,,
130,G,4,145295.75,1273226.875,1418522.625,1.113534587,153103.75,929095.5,1082199.25,0.849522082,1.963056669,10.24275168,89.75724832,14.14746406,85.85253594,12900.25,22.859243,26286.5,46.579678,5934.625,10.5161555,,,,,,,,,
130,H,1,285100,1426700,1711800,1.343756153,353580,1057100,1410680,1.107378157,2.45113431,16.656,83.344,25.065,74.935,30320,53.72704,25188.5,44.634022,5351.5,9.482858,,,,,,,,,
130,H,2,372720.25,1692631.625,2065351.875,1.62129296,297100,874810,1171910,0.919944662,2.541237623,18.04633169,81.95366831,25.352,74.648,21380.875,37.8869105,25589.5,45.344594,5258,9.317176,,,,,,,,,
130,H,3,467776.875,1526560.625,1994337.5,1.56554696,418030,713910,1131940,0.888568372,2.454115332,23.45525143,76.54474857,36.931,63.069,29078,51.526216,30887.75,54.733093,7156.8,12.6818496,,,,,,,,,
130,H,4,527290,1650600,2177890,1.709634938,368220,748970,1117190,0.876989681,2.58662462,24.211,75.789,32.959,67.041,37820,67.01704,26756.5,47.412518,5482.5,9.71499,,,,,,,,,
130,I,1,126469.375,1749199,1875668.375,1.472392172,155170,942570,1097740,0.861721509,2.334113681,6.742629811,93.25737019,14.135,85.865,18035.75,31.959349,28770.25,50.980883,6428,11.390416,,,,,,,,,
130,I,2,504547.625,1846241.25,2350788.875,1.845359864,189687.125,567308.5,756995.625,0.594238538,2.439598401,21.46290679,78.53709321,25.05788921,74.94211079,28273.375,50.1004205,21048.75,37.298385,5165.75,9.153709,,,,,,,,,
130,I,3,341234.75,1732017.25,2073252,1.627494527,198722,623052.375,821774.375,0.645089597,2.272584124,16.45891334,83.54108666,24.18206336,75.81793664,20066.875,35.5585025,19026.25,33.714515,5097.75,9.033213,,,,,,,,,
130,I,4,239265,1584325.375,1823590.375,1.43151115,203947.25,764480.25,968427.5,0.760211714,2.191722864,13.12054523,86.87945477,21.05963017,78.94036983,17515,31.03658,26403,46.786116,5707.875,10.1143545,,,,,,,,,
136,A,1,153040,1497000,1650040,1.2952748,227890,1581100,1808990,1.420049914,2.715324714,9.2752,90.7248,12.598,87.402,14157,25.086204,37089.25,65.722151,5237,9.279964,,,,,,,,,
136,A,2,141000,1606900,1747900,1.372094508,206050,1281700,1487750,1.167877799,2.539972307,8.0668,91.9332,13.849,86.151,15352,27.203744,34383.5,60.927562,6300.3,11.1641316,,,,,,,,,
136,A,3,113309.25,1478792.625,1592101.875,1.249793603,250769.25,1570193.625,1820962.875,1.429448573,2.679242176,7.116959774,92.88304023,13.77124451,86.22875549,16995.5,30.116026,23434.25,41.525491,5051.875,8.9519225,,,,,,,,,
136,A,4,87051,1762400,1849451,1.451811637,217430,1351400,1568830,1.231525275,2.683336912,4.7068,95.2932,13.859,86.141,16662,29.525064,35845.25,63.517783,6717,11.902524,,,,,,,,,
136,C,1,331379.875,2088880.375,2420260.25,1.899894615,389110,1063100,1452210,1.139979041,3.039873656,13.69191082,86.30808918,26.795,73.205,22036.25,39.048235,36260.5,64.253606,8093.375,14.3414605,,,,,,,,,
136,C,2,69054.625,1909392.5,1978447.125,1.553073079,241169,1657342.875,1898511.875,1.490324228,3.043397307,3.490344732,96.50965527,12.7030546,87.2969454,15095.5,26.749226,36780,65.17416,6143,10.885396,,,,,,,,,
136,C,3,396609.125,1713240.875,2109850,1.656223811,415988.75,970256.375,1386245.125,1.088196878,2.744420689,18.79797734,81.20202266,30.00831112,69.99168888,21475.5,38.054586,26502,46.961544,6276.25,11.121515,,,,,,,,,
136,C,4,289945.375,1835580.75,2125526.125,1.668529506,436000,1145200,1581200,1.241235675,2.909765181,13.64111086,86.35888914,27.575,72.425,19464.125,34.4904295,24841.5,44.019138,6262.375,11.0969285,,,,,,,,,
136,D,1,197047.125,1983989.125,2181036.25,1.712104732,476531.375,1652048.25,2128579.625,1.670926491,3.383031223,9.034564419,90.96543558,22.38729383,77.61270617,16736.25,29.656635,22532.75,39.928033,5825.5,10.322786,,,,,,,,,
136,D,2,344508.375,2113543.75,2458052.125,1.929561086,312245.5,902538.75,1214784.25,0.953600777,2.883161863,14.01550323,85.98449677,25.70378238,74.29621762,17542.375,31.0850885,31170.25,55.233683,7056.625,12.5043395,,,,,,,,,
136,D,3,342456.25,1707783.25,2050239.5,1.609429807,784723.75,2202866.125,2987589.875,2.345246102,3.954675908,16.7032315,83.2967685,26.26611358,73.73388642,18516.25,32.810795,44456.75,78.777361,4484.5,7.946534,,,,,,,,,
136,D,4,368328.625,1913710.125,2282038.75,1.791391291,618368.875,1934630.75,2552999.625,2.004094494,3.795485784,16.14033175,83.85966825,24.22126776,75.77873224,19469,34.499068,15676,27.777872,5242,9.288824,,,,,,,,,
136,E,1,238511.375,2095050.375,2333561.75,1.83183664,392850,1045800,1438650,1.129334495,2.961171135,10.22091552,89.77908448,27.306,72.694,16981.125,30.0905535,32037.25,56.770007,7832.9,13.8798988,,,,,,,,,
136,E,2,290137.375,1991314.75,2281452.125,1.790930792,375330,956250,1331580,1.045284974,2.836215766,12.7172239,87.2827761,28.187,71.813,18630,33.01236,29075.25,51.521343,6941.3,12.2999836,,,,,,,,,
136,E,3,225368.625,2166875.375,2392244,1.877901971,316680,1178900,1495580,1.174024318,3.051926289,9.420804274,90.57919573,21.174,78.826,21105.75,37.399389,46392.75,82.207953,9328.3,16.5297476,,,,,,,,,
136,E,4,328338.5,2552732.5,2881071,2.261629211,393160,1013100,1406260,1.103908475,3.365537686,11.39640432,88.60359568,27.959,72.041,17460.5,30.940006,40237.5,71.30085,8183,14.500276,,,,,,,,,
136,F,1,314920,1686600,2001520,1.571185194,336480,905380,1241860,0.974855133,2.546040326,15.734,84.266,27.095,72.905,17137,30.366764,30152.5,53.43023,6485.8,11.4928376,,,,,,,,,
136,F,2,366750,1847200,2213950,1.737941894,411760,1026400,1438160,1.128949847,2.866891742,16.566,83.434,28.631,71.369,21192,37.552224,29836.25,52.869835,6653.5,11.790002,,,,,,,,,
136,F,3,392480,1904500,2296980,1.803120112,364220,979040,1343260,1.054453727,2.857573839,17.087,82.913,27.114,72.886,22568,39.990496,32916.25,58.327595,7926.3,14.0454036,,,,,,,,,
136,F,4,367550,1858800,2226350,1.747675845,347350,916980,1264330,0.992493993,2.740169837,16.509,83.491,27.473,72.527,22069,39.106268,34723,61.529156,7961.1,14.1070692,,,,,,,,,
137,A,1,122892.75,1516567.125,1639459.875,1.286969444,317220.25,960440.75,1277661,1.002958774,2.289928218,7.495929109,92.50407089,24.82820169,75.17179831,13989.625,24.7896155,24304.75,43.068017,5850.375,10.3668645,,,,,,,,,
137,A,2,104279,1804451.625,1908730.625,1.498345906,415948,1047983.375,1463931.375,1.149180274,2.647526179,5.463264362,94.53673564,28.4130805,71.5869195,14879.375,26.3662525,25961,46.002892,5719.25,10.134511,,,,,,,,,
137,A,3,276058.875,1552148.75,1828207.625,1.435135673,401587.75,955639.125,1357226.875,1.065417668,2.500553341,15.09997394,84.90002606,29.58884453,70.41115547,15617.625,27.6744315,24038.75,42.596665,5154.25,9.133331,,,,,,,,,
137,A,4,261957.125,1556778.25,1818735.375,1.427699994,394243,835796.5,1230039.5,0.965576087,2.393276082,14.40325671,85.59674329,32.05124713,67.94875287,16551.875,29.3299225,22922,40.617784,6356.625,11.2639395,,,,,,,,,
137,B,1,340767,2277675.125,2618442.125,2.055466594,329645.75,1130642,1460287.75,1.146320043,3.201786637,13.01411235,86.98588765,22.57402693,77.42597307,28035.625,49.6791275,28451.5,50.416058,7992.25,14.162267,,,,,,,,,
137,B,2,278713.875,2549728.25,2828442.125,2.220315754,310057.625,1094301.5,1404359.125,1.102416296,3.32273205,9.853971292,90.14602871,22.0782291,77.9217709,24512.625,43.4363715,29136.5,51.629878,7543.25,13.366639,,,,,,,,,
137,B,3,282986.25,2641445.625,2924431.875,2.295667324,218750.625,858048,1076798.625,0.845282613,3.140949938,9.676623088,90.32337691,20.31490568,79.68509432,20463.25,36.260879,25972.5,46.02327,7703.625,13.6508235,,,,,,,,,
137,B,4,303922.625,2507622.125,2811544.75,2.207051383,315558.25,1085279.375,1400837.625,1.099651932,3.306703315,10.80980927,89.19019073,22.52639738,77.47360262,21277.25,37.703287,29437.25,52.162807,7048,12.489056,,,,,,,,,
137,C,1,210371,2041749,2252120,1.767905192,289980,1035900,1325880,1.040810496,2.808715688,9.341020905,90.6589791,21.871,78.129,15634.375,27.7041125,31481.25,55.784775,5682,10.068504,,,,,,,,,
137,C,2,131203.25,2119635.25,2250838.5,1.766899219,346690,1129400,1476090,1.158724746,2.925623965,5.829083251,94.17091675,23.487,76.513,16007.625,28.3655115,38193.5,67.678882,7339.9,13.0063028,,,,,,,,,
137,C,3,194796.125,2206266.5,2401062.625,1.884824556,343130,989480,1332610,1.04609352,2.930918076,8.112913132,91.88708687,25.749,74.251,18067.625,32.0158315,32051.25,56.794815,8482,15.030104,,,,,,,,,
137,C,4,164703.25,2276674.375,2441377.625,1.91647167,347020,1092700,1439720,1.130174441,3.046646111,6.746324219,93.25367578,24.103,75.897,16012.125,28.3734855,27081.75,47.988861,6766.3,11.9898836,,,,,,,,,
137,E,1,300050,2241300,2541350,1.994949585,387630,913590,1301220,1.021452495,3.01640208,11.807,88.193,29.79,70.21,17815,31.56818,26751,47.402772,6209.8,11.0037656,,,,,,,,,
137,E,2,262380,2312400,2574780,2.021192001,365600,888550,1254150,0.984502733,3.005694734,10.19,89.81,29.151,70.849,20431,36.203732,27009.5,47.860834,6741.8,11.9464696,,,,,,,,,
137,E,3,247670,2295100,2542770,1.996064279,382870,1005600,1388470,1.089943396,3.086007675,9.7403,90.2597,27.575,72.425,21000,37.212,27839.5,49.331594,7419.8,13.1478856,,,,,,,,,
137,E,4,268630,2333100,2601730,2.042347643,384700,943650,1328350,1.042749437,3.08509708,10.325,89.675,28.961,71.039,18767,33.255124,27105.25,48.030503,6468.5,11.462182,,,,,,,,,
137,F,1,240410,2543200,2783610,2.185122716,347090,1204000,1551090,1.217599446,3.402722161,8.6366,91.3634,22.377,77.623,17951,31.809172,26158,46.351976,6501,11.519772,,,,,,,,,
137,F,2,245160,2466300,2711460,2.128485254,378153.75,1314344,1692497.75,1.328603964,3.457089218,9.0415,90.9585,22.3429396,77.6570604,18468,32.725296,27702.75,49.089273,7201.625,12.7612795,,,,,,,,,
137,F,3,204120,2424100,2628220,2.063142187,389295.875,1384675.25,1773971.125,1.392560237,3.455702424,7.7665,92.2335,21.94488228,78.05511772,20991,37.196052,29943,53.058996,8008,14.190176,,,,,,,,,
137,F,4,211264.375,2614488.5,2825752.875,2.218204704,325310,1231300,1556610,1.221932624,3.440137327,7.476392464,92.52360754,20.899,79.101,24430.25,43.290403,31410.75,55.659849,8269.5,14.653554,,,,,,,,,
137,G,1,187140,2503700,2690840,2.112298637,167790,1044700,1212490,0.9517998,3.064098437,6.9546,93.0454,13.838,86.162,18424,32.647328,29536,52.337792,7119,12.614868,,,,,,,,,
137,G,2,172110,2277600,2449710,1.923012551,174070,1052300,1226370,0.962695545,2.885708096,7.0258,92.9742,14.194,85.806,16647,29.498484,28157.75,49.895533,6775.9,12.0068948,,,,,,,,,
137,G,3,209290,2358800,2568090,2.015940378,145620,951090,1096710,0.860912963,2.876853341,8.1496,91.8504,13.278,86.722,21010,37.22972,25629.5,45.415474,6915,12.25338,,,,,,,,,
137,G,4,219940,2319000,2538940,1.993057744,180630,1018900,1199530,0.941626252,2.934683996,8.6627,91.3373,15.059,84.941,18344,32.505568,28113,49.816236,7643,13.543396,,,,,,,,,
137,H,1,184931.875,2255995.125,2440927,1.916117931,314500,1275000,1589500,1.247751142,3.163869073,7.576296833,92.42370317,19.786,80.214,16617.75,29.446653,33722,59.755384,8429.5,14.937074,,,,,,,,,
137,H,2,221088.125,2330400.5,2551488.625,2.002908365,315980,1181500,1497480,1.17551581,3.178424175,8.665064105,91.3349359,21.101,78.899,16638.75,29.483865,31808.25,56.364219,7475.8,13.2471176,,,,,,,,,
137,H,3,217422.125,2439947.875,2657370,2.086024821,358060,1406400,1764460,1.385094042,3.471118863,8.181853675,91.81814633,20.293,79.707,17186.625,30.4546995,34942.5,61.91811,7653.8,13.5625336,,,,,,,,,
137,H,4,240745.375,2507594.125,2748339.5,2.157435514,314740,1235300,1550040,1.2167752,3.374210714,8.759666519,91.24033348,20.305,79.695,17691.875,31.3500025,37530.75,66.504489,7915.6,14.0264432,,,,,,,,,
139,B,1,319251,2267265.75,2586516.75,2.030405303,241110,735320,976430,0.766493644,2.796898947,12.3428932,87.6571068,24.693,75.307,24924,44.165328,31458.75,55.744905,7746.375,13.7265765,,,,,,,,,
139,B,2,222621.25,2502803.125,2725424.375,2.139447233,214030,831770,1045800,0.820948817,2.960396049,8.168315072,91.83168493,20.465,79.535,23393,41.452396,37435,66.33482,8736.25,15.480635,,,,,,,,,
139,B,3,303098.5,2225771.5,2528870,1.985152835,313430,833070,1146500,0.899997914,2.885150749,11.98553109,88.01446891,27.338,72.662,22047.5,39.06817,26999.5,47.843114,7235.75,12.821749,,,,,,,,,
139,B,4,431320,2403500,2834820,2.225322361,313720,751010,1064730,0.835808791,3.061131152,15.215,84.785,29.465,70.535,27439,48.621908,31982.75,56.673433,6863.8,12.1626536,,,,,,,,,
139,D,1,172950,1616500,1789450,1.404711092,269130,961900,1231030,0.966353626,2.371064718,9.665,90.335,21.862,78.138,15315,27.13818,24250.75,42.972329,5797.8,10.2737016,,,,,,,,,
139,D,2,268190,1742000,2010190,1.577991109,318120,1265100,1583220,1.242821367,2.820812476,13.341,86.659,20.093,79.907,24855,44.04306,27978,49.577016,8608.5,15.254262,,,,,,,,,
139,D,3,120500,1317100,1437600,1.12851025,409040,1677300,2086340,1.637768555,2.766278804,8.3822,91.6178,19.606,80.394,19133,33.903676,25303,44.836916,8517.3,15.0926556,,,,,,,,,
139,D,4,144040,1644900,1788940,1.404310744,302750,1489700,1792450,1.40706608,2.811376824,8.0514,91.9486,16.89,83.11,15049,26.666828,33294.75,58.998297,5494,9.735368,,,,,,,,,
139,E,1,247060,1745700,1992760,1.564308629,174410,848370,1022780,0.802878209,2.367186838,12.398,87.602,17.052,82.948,16008,28.366176,24031.75,42.584261,6278.5,11.125502,,,,,,,,,
139,E,2,177860,1995900,2173760,1.706392905,257930,1255400,1513330,1.187957997,2.894350902,8.1823,91.8177,17.044,82.956,17722,31.403384,24585.75,43.565949,6857.5,12.15149,,,,,,,,,
139,E,3,237139.5,1842107.25,2079246.75,1.632200382,202129.75,1027552.375,1229682.125,0.965295549,2.597495931,11.40506772,88.59493228,16.43756105,83.56243895,15638.625,27.7116435,11169.75,19.792797,5666,10.040152,,,,,,,,,
139,E,4,246680,1890500,2137180,1.677677751,153090,738290,891380,0.699729734,2.377407486,11.543,88.457,17.174,82.826,22517,39.900124,27668,49.027696,7638,13.534536,,,,,,,,,
139,G,1,187760,2151200,2338960,1.836074244,159150,672040,831190,0.652480825,2.488555069,8.0274,91.9726,19.147,80.853,15428,27.338416,25166.25,44.594595,6495,11.50914,,,,,,,,,
139,G,2,198853.25,2096268.75,2295122,1.80166159,194052.375,768986.875,963039.25,0.755981959,2.557643549,8.664169051,91.33583095,20.14999648,79.85000352,14432.375,25.5741685,26700.25,47.312843,5290.75,9.375209,,,,,,,,,
139,G,3,261177.25,2217058.25,2478235.5,1.945404955,129690,566410,696100,0.546435716,2.49184067,10.53883902,89.46116098,18.631,81.369,15974.875,28.3074785,21517.5,38.12901,6092.875,10.7965745,,,,,,,,,
139,G,4,227660,2311500,2539160,1.993230443,125630,606220,731850,0.574499323,2.567729766,8.9658,91.0342,17.166,82.834,16362,28.993464,24847.5,44.02977,6146.5,10.891598,,,,,,,,,
147,B,1,120373.75,927967,1048340.75,0.822943295,358417.125,1307774.125,1666191.25,1.307953466,2.130896762,11.48231145,88.51768855,21.51116356,78.48883644,12698.5,22.501742,19016.25,33.696795,4467.5,7.91641,,,,,,,,,
147,B,2,152003,1367974,1519977,1.193175865,140250,816250,956500,0.750848674,1.944024539,10.00034869,89.99965131,14.662,85.338,15950.125,28.2636215,25422,45.047784,5850.8,10.3676176,,,,,,,,,
147,B,3,173852,1300957.125,1474809.125,1.157719264,268260,1025500,1293760,1.015596425,2.173315689,11.78810173,88.21189827,20.736,79.264,19867.625,35.2054315,21063,37.323636,5740.5,10.172166,,,,,,,,,
147,B,4,228579.875,1346373.875,1574953.75,1.236332394,319628.75,1312860.375,1632489.125,1.281497433,2.517829827,14.51343412,85.48656588,19.57922691,80.42077309,16360.75,28.991249,16560.5,29.345206,4594.5,8.141454,,,,,,,,,
147,C,1,262771.75,873260.75,1136032.5,0.891780968,228070,596270,824340,0.647103603,1.538884571,23.13065427,76.86934573,27.667,72.333,23757.375,42.0980685,12717.5,22.53541,3902,6.914344,,,,,,,,,
147,C,2,75433.875,383343.375,458777.25,0.360138306,184017.125,995405.25,1179422.375,0.925841847,1.285980153,16.44237481,83.55762519,15.60230914,84.39769086,10240,18.14528,12956.75,22.959361,2942,5.213224,,,,,,,,,
147,C,3,86727.125,491089.375,577816.5,0.453583641,198933.25,897752.5,1096685.75,0.860893927,1.314477568,15.00945802,84.99054198,18.13949438,81.86050562,12746,22.585912,13208.25,23.405019,3120,5.52864,,,,,,,,,
